average_loss/Mean	Mean	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t f32 -Tidx i32 -keep_dims b: 0'], 1000, 3000, 4000, [1552507678816383000, 1552507678816384000, 1552507678816386000, 1552507678816387000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)', ' 1:', '(1)', ' 2:', '(256)'], ['(256)', ' -t f32 -use_locking 0'], 1000, 22000, 26000, [1552507678879434000, 1552507678879435000, 1552507678879456000, 1552507678879460000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3000, 3000, [1552507678879448000, 1552507678879448000, 1552507678879451000, 1552507678879451000], 1]}
tower_0/v/cg/affine1/affine1	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)'], ['(128x4096)', ' -t f16'], 0, 23000, 25000, [1552507678809557000, 1552507678809557000, 1552507678809580000, 1552507678809582000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 7000, 7000, [1552507678809569000, 1552507678809569000, 1552507678809576000, 1552507678809576000], 1]}
tower_0/v/cg/Reshape/shape	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(2)', ' -t i32'], 0, 1000, 3000, [1552507678750875000, 1552507678750875000, 1552507678750876000, 1552507678750878000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_9_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)', ' 1:', '(1)'], ['(256)', ' -t f32'], 1000, 31000, 34000, [1552507678761586000, 1552507678761587000, 1552507678761617000, 1552507678761620000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678761608000, 1552507678761608000, 1552507678761610000, 1552507678761610000], 1]}
tower_0/v/gradients/AddN_9	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x384)', ' 1:', '(3x3x384x384)'], ['(3x3x384x384)', ' -N i: 2 -t f32'], 0, 116000, 123000, [1552507678879309000, 1552507678879309000, 1552507678879425000, 1552507678879432000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 100000, 100000, [1552507678879321000, 1552507678879321000, 1552507678879421000, 1552507678879421000], 1]}
tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform	RandomUniform	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(2)'], ['(128x4096)', ' -t i32 -t f16 -seed i: 123 -seed2 i: 161'], 0, 63000, 66000, [1552507678751096000, 1552507678751096000, 1552507678751159000, 1552507678751162000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 43000, 43000, [1552507678751111000, 1552507678751111000, 1552507678751154000, 1552507678751154000], 1]}
tower_0/v/cg/affine0/xw_plus_b/MatMul	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x9216)', ' 1:', '(9216x4096)'], ['(128x4096)', ' -t f16 -tr_a 0 -tr_b 0'], 0, 2656000, 2658000, [1552507678805451000, 1552507678805451000, 1552507678808107000, 1552507678808109000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2622000, 2622000, [1552507678805478000, 1552507678805478000, 1552507678808100000, 1552507678808100000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4)', ' 1:', '(3x3x192x384)', ' 2:', '(128x384x13x13)'], ['(128x192x13x13)', ' -t f16 -data_format NHWC -p s -cudnn 1'], 0, 5014000, 5018000, [1552507678868307000, 1552507678868307000, 1552507678873321000, 1552507678873325000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 4911000, 2996000, [1552507678868324000, 1552507678868324000, 1552507678873312000, 1552507678873312000], 1]}
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims	ExpandDims	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128)', ' 1:', '(1)'], ['(128)', ' -t f32 -Tdim i32'], 1000, 4000, 5000, [1552507678762015000, 1552507678762016000, 1552507678762019000, 1552507678762020000], 1]}
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t f32'], 0, 20000, 22000, [1552507678810514000, 1552507678810514000, 1552507678810534000, 1552507678810536000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678810527000, 1552507678810527000, 1552507678810529000, 1552507678810529000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(4096x4096)'], ['(128x4096)', ' -t f16 -tr_a 0 -tr_b 1'], 0, 1298000, 1302000, [1552507678813843000, 1552507678813843000, 1552507678815141000, 1552507678815145000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1276000, 1276000, [1552507678813859000, 1552507678813859000, 1552507678815135000, 1552507678815135000], 1]}
tower_0/v/alexnet_synthetic_labels/max	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t i32'], 0, 1000, 2000, [1552507678750838000, 1552507678750838000, 1552507678750839000, 1552507678750840000], 1]}
tower_0/v/cg/mpool2/MaxPool	MaxPool	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x256x13x13)'], ['(128x256x6x6)', ' -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1'], 1000, 280000, 282000, [1552507678805053000, 1552507678805054000, 1552507678805333000, 1552507678805335000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 252000, 252000, [1552507678805074000, 1552507678805074000, 1552507678805326000, 1552507678805326000], 1]}
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum	Sum	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128)', ' 1:', '(1)'], ['(1)', ' -t f32 -Tidx i32 -keep_dims b: 0'], 1000, 27000, 30000, [1552507678810453000, 1552507678810454000, 1552507678810480000, 1552507678810483000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678810472000, 1552507678810472000, 1552507678810474000, 1552507678810474000], 1]}
Cast_1	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(5x5x64x192)'], ['(5x5x64x192)', ' -DstT f16 -SrcT f32'], 1000, 29000, 32000, [1552507678762103000, 1552507678762104000, 1552507678762132000, 1552507678762135000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 11000, 11000, [1552507678762116000, 1552507678762116000, 1552507678762127000, 1552507678762127000], 1]}
v/cg/conv2/biases	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(384)', ' -t f32'], 1000, 2000, 3000, [1552507678750916000, 1552507678750917000, 1552507678750918000, 1552507678750919000], 1]}
tower_0/v/cg/dropout0/dropout/dropout/random_uniform/mul	Snapshot	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)'], ['(128x4096)', ' -t f16'], 0, 1000, 2000, [1552507678755954000, 1552507678755954000, 1552507678755955000, 1552507678755956000], 1]}
inc_global_step/AssignAdd	AssignAdd	{'/job:localhost/replica:0/task:0/device:CPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t i64 -use_locking 0'], 0, 3000, 5000, [1552507678904344000, 1552507678904344000, 1552507678904347000, 1552507678904349000], 1]}
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value_grad/Select	Select	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)', ' 2:', '(1)'], ['(1)', ' -t f32'], 2000, 34000, 38000, [1552507678751244000, 1552507678751246000, 1552507678751278000, 1552507678751282000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678751270000, 1552507678751270000, 1552507678751272000, 1552507678751272000], 1]}
tower_0/v/mul/x	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t f32'], 0, 2000, 3000, [1552507678750807000, 1552507678750807000, 1552507678750809000, 1552507678750810000], 1]}
tower_0/v/l2_loss/L2Loss_5	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)'], ['(1)', ' -t f32'], 1000, 22000, 23000, [1552507678762308000, 1552507678762309000, 1552507678762330000, 1552507678762331000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3000, 3000, [1552507678762322000, 1552507678762322000, 1552507678762325000, 1552507678762325000], 1]}
PermConstNHWCToNCHW-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)'], 0, 1000, 2000, [1552507678750894000, 1552507678750894000, 1552507678750895000, 1552507678750896000], 1]}
edge_499_average_loss/Mean/MEMCPYDtoH	MEMCPYDtoH	{'/device:GPU:0/memcpy': [['(Transfer)'], ['(4 bytes)'], 0, 1000, 1000, [1552507678817802000, 1552507678817802000, 1552507678817803000, 1552507678817803000], 1]}
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Mul	Snapshot	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128)'], ['(128)', ' -t f32'], 1000, 3000, 4000, [1552507678810416000, 1552507678810417000, 1552507678810419000, 1552507678810420000], 1]}
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum_grad/Reshape	Reshape	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t f32 -Tshape i32'], 1000, 4000, 6000, [1552507678761966000, 1552507678761967000, 1552507678761970000, 1552507678761972000], 1]}
tower_0/v/cg/conv1/conv2d/Conv2D	Conv2D	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x64x27x27)', ' 1:', '(5x5x64x192)'], ['(128x192x27x27)', ' -t f16 -data_format NHWC -p s -cudnn 1'], 1000, 5370000, 5375000, [1552507678774397000, 1552507678774398000, 1552507678779767000, 1552507678779772000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 4689000, 2448000, [1552507678774950000, 1552507678774950000, 1552507678779742000, 1552507678779742000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine2/Cast_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x1001)'], ['(4096x1001)', ' -DstT f32 -SrcT f16'], 1000, 191000, 194000, [1552507678811403000, 1552507678811404000, 1552507678811594000, 1552507678811597000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 173000, 173000, [1552507678811416000, 1552507678811416000, 1552507678811589000, 1552507678811589000], 1]}
tower_0/v/mul_3	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(64)', ' 1:', '(1)'], ['(64)', ' -t f32'], 0, 18000, 20000, [1552507678904100000, 1552507678904100000, 1552507678904118000, 1552507678904120000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1000, 1000, [1552507678904112000, 1552507678904112000, 1552507678904113000, 1552507678904113000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine0/Cast_1_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)'], ['(4096)', ' -DstT f32 -SrcT f16'], 0, 20000, 23000, [1552507678825849000, 1552507678825849000, 1552507678825869000, 1552507678825872000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678825862000, 1552507678825862000, 1552507678825864000, 1552507678825864000], 1]}
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/ShapeN-matshapes-1	ShapeN-matshapes-1	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)', ' 1:', '(128x227x227x3)'], ['(4)'], 0, 1000, 3000, [1552507678762814000, 1552507678762814000, 1552507678762815000, 1552507678762817000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_7_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)', ' 1:', '(1)'], ['(384)', ' -t f32'], 1000, 21000, 23000, [1552507678757909000, 1552507678757910000, 1552507678757930000, 1552507678757932000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678757924000, 1552507678757924000, 1552507678757926000, 1552507678757926000], 1]}
tower_0/v/gradients/tower_0/v/mul_1_grad/Mul	Snapshot	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)'], ['(1)', ' -t f32'], 1000, 42000, 46000, [1552507678750984000, 1552507678750985000, 1552507678751026000, 1552507678751030000], 1]}
gpu_compute_stage_ops_group	NoOp	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(none)'], 0, 2000, 3000, [1552507678750788000, 1552507678750788000, 1552507678750790000, 1552507678750791000], 1]}
tower_0/v/gpu_cached_inputs	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(128x227x227x3)', ' -t f16'], 1000, 3000, 4000, [1552507678750889000, 1552507678750890000, 1552507678750892000, 1552507678750893000], 1]}
tower_0/v/l2_loss/L2Loss_12	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)'], ['(1)', ' -t f32'], 1000, 1361000, 1364000, [1552507678753730000, 1552507678753731000, 1552507678755091000, 1552507678755094000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 414000, 411000, [1552507678754657000, 1552507678754657000, 1552507678755086000, 1552507678755086000], 1]}
tower_0/v/cg/affine0/affine0	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)'], ['(128x4096)', ' -t f16'], 1000, 24000, 26000, [1552507678808173000, 1552507678808174000, 1552507678808197000, 1552507678808199000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 7000, 7000, [1552507678808185000, 1552507678808185000, 1552507678808192000, 1552507678808192000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine1/Cast_1_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)'], ['(4096)', ' -DstT f32 -SrcT f16'], 0, 20000, 24000, [1552507678815518000, 1552507678815518000, 1552507678815538000, 1552507678815542000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678815533000, 1552507678815533000, 1552507678815535000, 1552507678815535000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/conv2d/kernel/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(5x5x64x192)', ' 1:', '(1)', ' 2:', '(5x5x64x192)'], ['(5x5x64x192)', ' -t f32 -use_locking 0'], 1000, 41000, 44000, [1552507678904005000, 1552507678904006000, 1552507678904046000, 1552507678904049000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 24000, 24000, [1552507678904018000, 1552507678904018000, 1552507678904042000, 1552507678904042000], 1]}
tower_0/v/gpu_cached_inputs/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x227x227x3)'], ['(128x227x227x3)', ' -t f16'], 0, 1000, 2000, [1552507678751173000, 1552507678751173000, 1552507678751174000, 1552507678751175000], 1]}
tower_0/v/l2_loss/L2Loss_2	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(5x5x64x192)'], ['(1)', ' -t f32'], 1000, 73000, 75000, [1552507678762026000, 1552507678762027000, 1552507678762099000, 1552507678762101000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 19000, 16000, [1552507678762060000, 1552507678762060000, 1552507678762093000, 1552507678762093000], 1]}
tower_0/v/cg/affine0/xw_plus_b	BiasAdd	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(4096)'], ['(128x4096)', ' -t f16 -data_format NHWC'], 0, 55000, 59000, [1552507678808113000, 1552507678808113000, 1552507678808168000, 1552507678808172000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 35000, 35000, [1552507678808128000, 1552507678808128000, 1552507678808163000, 1552507678808163000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x9216)', ' 1:', '(128x4096)'], ['(9216x4096)', ' -t f16 -tr_a 1 -tr_b 0'], 0, 2966000, 2970000, [1552507678818822000, 1552507678818822000, 1552507678821788000, 1552507678821792000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2942000, 2942000, [1552507678818840000, 1552507678818840000, 1552507678821782000, 1552507678821782000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x1001)'], ['(4096x1001)', ' -t f16 -tr_a 1 -tr_b 0'], 0, 377000, 380000, [1552507678810591000, 1552507678810591000, 1552507678810968000, 1552507678810971000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 352000, 352000, [1552507678810610000, 1552507678810610000, 1552507678810962000, 1552507678810962000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_8_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x256)', ' 1:', '(1)'], ['(3x3x384x256)', ' -t f32'], 1000, 101000, 107000, [1552507678761623000, 1552507678761624000, 1552507678761724000, 1552507678761730000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 48000, 48000, [1552507678761668000, 1552507678761668000, 1552507678761716000, 1552507678761716000], 1]}
tower_0/v/l2_loss/AddN	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(16x1)'], ['(1)', ' -N i: 16 -t f32'], 1000, 45000, 54000, [1552507678768789000, 1552507678768790000, 1552507678768834000, 1552507678768843000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 5000, 3000, [1552507678768809000, 1552507678768809000, 1552507678768830000, 1552507678768830000], 1]}
tower_0/v/l2_loss/L2Loss_10	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(9216x4096)'], ['(1)', ' -t f32'], 0, 1958000, 1963000, [1552507678756016000, 1552507678756016000, 1552507678757974000, 1552507678757979000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 921000, 918000, [1552507678756345000, 1552507678756345000, 1552507678757960000, 1552507678757960000], 1]}
train_ops_group	NoOp	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(none)'], 200, 700, 2000, [1552507678904199000, 1552507678904199200, 1552507678904199700, 1552507678904201000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine0/affine0_grad/ReluGrad	ReluGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f16'], 0, 53000, 56000, [1552507678817713000, 1552507678817713000, 1552507678817766000, 1552507678817769000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 34000, 34000, [1552507678817727000, 1552507678817727000, 1552507678817761000, 1552507678817761000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/RandomUniform	RandomUniform	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(2)'], ['(128x4096)', ' -t i32 -t f16 -seed i: 123 -seed2 i: 191'], 0, 80000, 84000, [1552507678751005000, 1552507678751005000, 1552507678751085000, 1552507678751089000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 43000, 43000, [1552507678751035000, 1552507678751035000, 1552507678751078000, 1552507678751078000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/conv2d/kernel/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)', ' 1:', '(1)', ' 2:', '(11x11x3x64)'], ['(11x11x3x64)', ' -t f32 -use_locking 0'], 1000, 20000, 23000, [1552507678904167000, 1552507678904168000, 1552507678904187000, 1552507678904190000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3000, 3000, [1552507678904180000, 1552507678904180000, 1552507678904183000, 1552507678904183000], 1]}
v/cg/affine1/biases/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)'], ['(4096)', ' -t f32'], 1000, 2000, 3000, [1552507678750998000, 1552507678750999000, 1552507678751000000, 1552507678751001000], 1]}
Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)'], ['(11x11x3x64)', ' -DstT f16 -SrcT f32'], 2000, 74000, 78000, [1552507678761669000, 1552507678761671000, 1552507678761743000, 1552507678761747000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 4000, 4000, [1552507678761734000, 1552507678761734000, 1552507678761738000, 1552507678761738000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv4/Cast_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)'], ['(256)', ' -DstT f32 -SrcT f16'], 0, 20000, 23000, [1552507678849874000, 1552507678849874000, 1552507678849894000, 1552507678849897000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678849888000, 1552507678849888000, 1552507678849890000, 1552507678849890000], 1]}
v/cg/conv0/biases	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(64)', ' -t f32'], 0, 2000, 3000, [1552507678750901000, 1552507678750901000, 1552507678750903000, 1552507678750904000], 1]}
tower_0/v/gradients/AddN_15	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)', ' 1:', '(11x11x3x64)'], ['(11x11x3x64)', ' -N i: 2 -t f32'], 0, 20000, 23000, [1552507678904075000, 1552507678904075000, 1552507678904095000, 1552507678904098000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3000, 3000, [1552507678904086000, 1552507678904086000, 1552507678904089000, 1552507678904089000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_13_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)', ' 1:', '(1)'], ['(4096)', ' -t f32'], 1000, 397000, 404000, [1552507678753317000, 1552507678753318000, 1552507678753714000, 1552507678753721000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678753699000, 1552507678753699000, 1552507678753701000, 1552507678753701000], 1]}
tower_0/v/gradients/tower_0/v/Cast_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x1001)'], ['(128x1001)', ' -DstT f16 -SrcT f32'], 0, 21000, 24000, [1552507678810486000, 1552507678810486000, 1552507678810507000, 1552507678810510000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3000, 3000, [1552507678810499000, 1552507678810499000, 1552507678810502000, 1552507678810502000], 1]}
tower_0/v/l2_loss/L2Loss_14	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x1001)'], ['(1)', ' -t f32'], 1000, 2159000, 2163000, [1552507678751300000, 1552507678751301000, 1552507678753459000, 1552507678753463000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 110000, 107000, [1552507678753326000, 1552507678753326000, 1552507678753453000, 1552507678753453000], 1]}
v/cg/conv1/biases	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(192)', ' -t f32'], 1000, 2000, 3000, [1552507678750908000, 1552507678750909000, 1552507678750910000, 1552507678750911000], 1]}
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Const_1	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t i32'], 0, 2000, 5000, [1552507678750792000, 1552507678750792000, 1552507678750794000, 1552507678750797000], 1]}
v/cg/affine2/biases/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1001)'], ['(1001)', ' -t f32'], 0, 1000, 2000, [1552507678750936000, 1552507678750936000, 1552507678750937000, 1552507678750938000], 1]}
tower_0/v/gradients/AddN_7	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x256)', ' 1:', '(3x3x384x256)'], ['(3x3x384x256)', ' -N i: 2 -t f32'], 0, 83000, 86000, [1552507678867451000, 1552507678867451000, 1552507678867534000, 1552507678867537000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 66000, 66000, [1552507678867463000, 1552507678867463000, 1552507678867529000, 1552507678867529000], 1]}
tower_0/v/mul_12	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(9216x4096)', ' 1:', '(1)'], ['(9216x4096)', ' -t f32'], 0, 1987000, 1989000, [1552507678830755000, 1552507678830755000, 1552507678832742000, 1552507678832744000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1971000, 1971000, [1552507678830766000, 1552507678830766000, 1552507678832737000, 1552507678832737000], 1]}
tower_0/v/mul_14	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)', ' 1:', '(1)'], ['(4096x4096)', ' -t f32'], 0, 889000, 891000, [1552507678817859000, 1552507678817859000, 1552507678818748000, 1552507678818750000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 872000, 872000, [1552507678817871000, 1552507678817871000, 1552507678818743000, 1552507678818743000], 1]}
