v/cg/conv2/conv2d/kernel	VariableV2	GPU-0	 0:(none)->(3x3x192x384) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911658000, 1552507291911658000, 1552507291911659000, 1552507291911660000]]]	v/cg/conv2/conv2d/kernel@GPU-0@ 0:(none)->(3x3x192x384) -t f32
tower_0/v/cg/dropout0/dropout/dropout/mul	Mul	GPU-0	 0:(128x4096) 1:(128x4096)->(128x4096) -t f32	[[0, 0, 53000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291967100000, 1552507291967100000, 1552507291967153000, 1552507291967156000]]]	tower_0/v/cg/dropout0/dropout/dropout/mul@GPU-0@ 0:(128x4096) 1:(128x4096)->(128x4096) -t f32
main_fetch_group	NoOp	GPU-0	 0:(none)->(none)	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292057614000, 1552507292057614200, 1552507292057614700, 1552507292057615000]]]	main_fetch_group@GPU-0@ 0:(none)->(none)
append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/conv2d/kernel/ApplyGradientDescent	ApplyGradientDescent	GPU-0	 0:(3x3x192x384) 1:(1) 2:(3x3x192x384)->(3x3x192x384) -t f32 -use_locking 0	[[0, 0, 60000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292035271000, 1552507292035272000, 1552507292035332000, 1552507292035334000]]]	append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/conv2d/kernel/ApplyGradientDescent@GPU-0@ 0:(3x3x192x384) 1:(1) 2:(3x3x192x384)->(3x3x192x384) -t f32 -use_locking 0
v/cg/conv4/biases/read	Identity	GPU-0	 0:(256)->(256) -t f32	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911848000, 1552507291911848200, 1552507291911848700, 1552507291911850000]]]	v/cg/conv4/biases/read@GPU-0@ 0:(256)->(256) -t f32
ConstantFolding/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div_recip	Const	GPU-0	 0:(none)->(1)	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911571000, 1552507291911571000, 1552507291911572000, 1552507291911573000]]]	ConstantFolding/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div_recip@GPU-0@ 0:(none)->(1)
tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	 0:(none)->(4)	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291947101000, 1552507291947101000, 1552507291947102000, 1552507291947103000]]]	tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@ 0:(none)->(4)
tower_0/v/cg/conv3/BiasAdd	BiasAdd	GPU-0	 0:(128x384x13x13) 1:(384)->(128x384x13x13) -t f32 -data_format NHWC	[[0, 0, 541000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291955930000, 1552507291955931000, 1552507291956472000, 1552507291956474000]]]	tower_0/v/cg/conv3/BiasAdd@GPU-0@ 0:(128x384x13x13) 1:(384)->(128x384x13x13) -t f32 -data_format NHWC
tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul	MatMul	GPU-0	 0:(128x1001) 1:(4096x1001)->(128x4096) -t f32 -tr_a 0 -tr_b 1	[[0, 0, 365000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291969733000, 1552507291969733000, 1552507291970098000, 1552507291970101000]]]	tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul@GPU-0@ 0:(128x1001) 1:(4096x1001)->(128x4096) -t f32 -tr_a 0 -tr_b 1
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	 0:(128x192x13x13) 1:(4) 2:(128x384x13x13)->(3x3x192x384) -t f32 -data_format NHWC -p s -cudnn 1	[[0, 0, 5859000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292026463000, 1552507292026463000, 1552507292032322000, 1552507292032325000]]]	tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter@GPU-0@ 0:(128x192x13x13) 1:(4) 2:(128x384x13x13)->(3x3x192x384) -t f32 -data_format NHWC -p s -cudnn 1
tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/mul_grad/Mul	Mul	GPU-0	 0:(1) 1:(128x4096)->(128x4096) -t f32	[[0, 0, 40000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291927539000, 1552507291927539000, 1552507291927579000, 1552507291927581000]]]	tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/mul_grad/Mul@GPU-0@ 0:(1) 1:(128x4096)->(128x4096) -t f32
tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	 0:(128x384x13x13)->(384) -t f32 -data_format NHWC	[[0, 0, 257000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292026199000, 1552507292026200000, 1552507292026457000, 1552507292026459000]]]	tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad@GPU-0@ 0:(128x384x13x13)->(384) -t f32 -data_format NHWC
tower_0/v/l2_loss/L2Loss_14	L2Loss	GPU-0	 0:(4096x1001)->(1) -t f32	[[0, 0, 138000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911889000, 1552507291911890000, 1552507291912028000, 1552507291912030000]]]	tower_0/v/l2_loss/L2Loss_14@GPU-0@ 0:(4096x1001)->(1) -t f32
tower_0/v/gradients/AddN_10	AddN	GPU-0	 0:(384) 1:(384)->(384) -N i: 2 -t f32	[[0, 0, 13000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292033776000, 1552507292033776000, 1552507292033789000, 1552507292033792000]]]	tower_0/v/gradients/AddN_10@GPU-0@ 0:(384) 1:(384)->(384) -N i: 2 -t f32
v/cg/conv0/biases	VariableV2	GPU-0	 0:(none)->(64) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911647000, 1552507291911647000, 1552507291911648000, 1552507291911649000]]]	v/cg/conv0/biases@GPU-0@ 0:(none)->(64) -t f32
tower_0/v/gradients/AddN_7	AddN	GPU-0	 0:(3x3x384x256) 1:(3x3x384x256)->(3x3x384x256) -N i: 2 -t f32	[[0, 0, 78000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292002074000, 1552507292002074000, 1552507292002152000, 1552507292002155000]]]	tower_0/v/gradients/AddN_7@GPU-0@ 0:(3x3x384x256) 1:(3x3x384x256)->(3x3x384x256) -N i: 2 -t f32
tower_0/v/gradients/tower_0/v/cg/affine0/affine0_grad/ReluGrad	ReluGrad	GPU-0	 0:(128x4096) 1:(128x4096)->(128x4096) -t f32	[[0, 0, 52000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291976238000, 1552507291976239000, 1552507291976291000, 1552507291976293000]]]	tower_0/v/gradients/tower_0/v/cg/affine0/affine0_grad/ReluGrad@GPU-0@ 0:(128x4096) 1:(128x4096)->(128x4096) -t f32
tower_0/v/gradients/AddN_1	AddN	GPU-0	 0:(4096x1001) 1:(4096x1001)->(4096x1001) -N i: 2 -t f32	[[0, 0, 322000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291970138000, 1552507291970138000, 1552507291970460000, 1552507291970462000]]]	tower_0/v/gradients/AddN_1@GPU-0@ 0:(4096x1001) 1:(4096x1001)->(4096x1001) -N i: 2 -t f32
v/cg/conv1/conv2d/kernel/read	Identity	GPU-0	 0:(5x5x64x192)->(5x5x64x192) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911828000, 1552507291911828000, 1552507291911829000, 1552507291911830000]]]	v/cg/conv1/conv2d/kernel/read@GPU-0@ 0:(5x5x64x192)->(5x5x64x192) -t f32
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_5_grad/mul	Mul	GPU-0	 0:(384) 1:(1)->(384) -t f32	[[0, 0, 10000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291918776000, 1552507291918776000, 1552507291918786000, 1552507291918788000]]]	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_5_grad/mul@GPU-0@ 0:(384) 1:(1)->(384) -t f32
tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad	ReluGrad	GPU-0	 0:(128x64x55x55) 1:(128x64x55x55)->(128x64x55x55) -t f32	[[0, 0, 1913000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292047674000, 1552507292047674000, 1552507292049587000, 1552507292049590000]]]	tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad@GPU-0@ 0:(128x64x55x55) 1:(128x64x55x55)->(128x64x55x55) -t f32
tower_0/v/gradients/AddN_3	AddN	GPU-0	 0:(4096x4096) 1:(4096x4096)->(4096x4096) -N i: 2 -t f32	[[0, 0, 1283000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291973581000, 1552507291973582000, 1552507291974865000, 1552507291974868000]]]	tower_0/v/gradients/AddN_3@GPU-0@ 0:(4096x4096) 1:(4096x4096)->(4096x4096) -N i: 2 -t f32
global_step	VariableV2	CPU-0	 0:(none)->(1) -t i64	[[0, 0, 0, 6000, 0, 0, 0, 0, 0, 1, 0, 0, [1552507291911487000, 1552507291911487000, 1552507291911493000, 1552507291911495000]]]	global_step@CPU-0@ 0:(none)->(1) -t i64
tower_0/v/cg/conv4/Relu	Relu	GPU-0	 0:(128x256x13x13)->(128x256x13x13) -t f32	[[0, 0, 299000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291963318000, 1552507291963318000, 1552507291963617000, 1552507291963619000]]]	tower_0/v/cg/conv4/Relu@GPU-0@ 0:(128x256x13x13)->(128x256x13x13) -t f32
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/ShapeN-matshapes-1	ShapeN-matshapes-1	GPU-0	 0:(11x11x3x64) 1:(128x227x227x3)->(4)	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291918546000, 1552507291918546000, 1552507291918547000, 1552507291918548000]]]	ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/ShapeN-matshapes-1@GPU-0@ 0:(11x11x3x64) 1:(128x227x227x3)->(4)
append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent	ApplyGradientDescent	GPU-0	 0:(4096) 1:(1) 2:(4096)->(4096) -t f32 -use_locking 0	[[0, 0, 13000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291984646000, 1552507291984646000, 1552507291984659000, 1552507291984663000]]]	append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent@GPU-0@ 0:(4096) 1:(1) 2:(4096)->(4096) -t f32 -use_locking 0
tower_0/v/gradients/AddN_5	AddN	GPU-0	 0:(9216x4096) 1:(9216x4096)->(9216x4096) -N i: 2 -t f32	[[0, 0, 2880000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291981754000, 1552507291981755000, 1552507291984635000, 1552507291984639000]]]	tower_0/v/gradients/AddN_5@GPU-0@ 0:(9216x4096) 1:(9216x4096)->(9216x4096) -N i: 2 -t f32
tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1	MatMul	GPU-0	 0:(128x4096) 1:(128x1001)->(4096x1001) -t f32 -tr_a 1 -tr_b 0	[[0, 0, 329000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291969396000, 1552507291969397000, 1552507291969726000, 1552507291969728000]]]	tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1@GPU-0@ 0:(128x4096) 1:(128x1001)->(4096x1001) -t f32 -tr_a 1 -tr_b 0
tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	 0:(128x64x27x27) 1:(4) 2:(128x192x27x27)->(5x5x64x192) -t f32 -data_format NHWC -p s -cudnn 1	[[0, 0, 5088000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292040366000, 1552507292040367000, 1552507292045455000, 1552507292045458000]]]	tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter@GPU-0@ 0:(128x64x27x27) 1:(4) 2:(128x192x27x27)->(5x5x64x192) -t f32 -data_format NHWC -p s -cudnn 1
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	 0:(4) 1:(3x3x192x384) 2:(128x384x13x13)->(128x192x13x13) -t f32 -data_format NHWC -p s -cudnn 1	[[0, 0, 5064000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292021126000, 1552507292021126000, 1552507292026190000, 1552507292026194000]]]	tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput@GPU-0@ 0:(4) 1:(3x3x192x384) 2:(128x384x13x13)->(128x192x13x13) -t f32 -data_format NHWC -p s -cudnn 1
average_loss/Mean/input	ExpandDims	GPU-0	 0:(1) 1:(1)->(1) -N i: 1 -t f32 -axis i: 0	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291974925000, 1552507291974926000, 1552507291974928000, 1552507291974929000]]]	average_loss/Mean/input@GPU-0@ 0:(1) 1:(1)->(1) -N i: 1 -t f32 -axis i: 0
tower_0/v/cg/affine0/xw_plus_b/MatMul	MatMul	GPU-0	 0:(128x9216) 1:(9216x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 0	[[0, 0, 2953000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291964009000, 1552507291964009000, 1552507291966962000, 1552507291966964000]]]	tower_0/v/cg/affine0/xw_plus_b/MatMul@GPU-0@ 0:(128x9216) 1:(9216x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 0
tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad-2-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	 0:(128x6x6x256) 1:(4)->(128x256x6x6)	[[0, 0, 87000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291987552000, 1552507291987553000, 1552507291987640000, 1552507291987644000]]]	tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad-2-TransposeNHWCToNCHW-LayoutOptimizer@GPU-0@ 0:(128x6x6x256) 1:(4)->(128x256x6x6)
v/cg/conv3/conv2d/kernel	VariableV2	GPU-0	 0:(none)->(3x3x384x384) -t f32	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911665000, 1552507291911665000, 1552507291911667000, 1552507291911668000]]]	v/cg/conv3/conv2d/kernel@GPU-0@ 0:(none)->(3x3x384x384) -t f32
tower_0/v/cg/dropout0_1/dropout/dropout/Shape	Const	GPU-0	 0:(none)->(2) -t i32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911612000, 1552507291911612000, 1552507291911613000, 1552507291911614000]]]	tower_0/v/cg/dropout0_1/dropout/dropout/Shape@GPU-0@ 0:(none)->(2) -t i32
tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul	MatMul	GPU-0	 0:(128x4096) 1:(4096x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 1	[[0, 0, 1335000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291972220000, 1552507291972220000, 1552507291973555000, 1552507291973558000]]]	tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul@GPU-0@ 0:(128x4096) 1:(4096x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 1
PermConstNCHWToNHWC-LayoutOptimizer	Const	GPU-0	 0:(none)->(4)	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911622000, 1552507291911622000, 1552507291911623000, 1552507291911624000]]]	PermConstNCHWToNHWC-LayoutOptimizer@GPU-0@ 0:(none)->(4)
tower_0/v/l2_loss/L2Loss_11	L2Loss	GPU-0	 0:(4096)->(1) -t f32	[[0, 0, 16000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291913620000, 1552507291913620000, 1552507291913636000, 1552507291913638000]]]	tower_0/v/l2_loss/L2Loss_11@GPU-0@ 0:(4096)->(1) -t f32
tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform	RandomUniform	GPU-0	 0:(2)->(128x4096) -t i32 -t f32 -seed i: 123 -seed2 i: 144	[[0, 0, 28000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911772000, 1552507291911772000, 1552507291911800000, 1552507291911803000]]]	tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform@GPU-0@ 0:(2)->(128x4096) -t i32 -t f32 -seed i: 123 -seed2 i: 144
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	 0:(128x384x13x13) 1:(4) 2:(128x256x13x13)->(3x3x384x256) -t f32 -data_format NHWC -p s -cudnn 1	[[0, 0, 6057000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291995340000, 1552507291995341000, 1552507292001398000, 1552507292001402000]]]	tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter@GPU-0@ 0:(128x384x13x13) 1:(4) 2:(128x256x13x13)->(3x3x384x256) -t f32 -data_format NHWC -p s -cudnn 1
tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	 0:(128x384x13x13) 1:(4) 2:(128x384x13x13)->(3x3x384x384) -t f32 -data_format NHWC -p s -cudnn 1	[[0, 0, 8742000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292011488000, 1552507292011488000, 1552507292020230000, 1552507292020234000]]]	tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter@GPU-0@ 0:(128x384x13x13) 1:(4) 2:(128x384x13x13)->(3x3x384x384) -t f32 -data_format NHWC -p s -cudnn 1
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_11_grad/mul	Mul	GPU-0	 0:(4096) 1:(1)->(4096) -t f32	[[0, 0, 10000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291913639000, 1552507291913639000, 1552507291913649000, 1552507291913651000]]]	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_11_grad/mul@GPU-0@ 0:(4096) 1:(1)->(4096) -t f32
tower_0/v/l2_loss/L2Loss_5	L2Loss	GPU-0	 0:(384)->(1) -t f32	[[0, 0, 10000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291918761000, 1552507291918762000, 1552507291918772000, 1552507291918774000]]]	tower_0/v/l2_loss/L2Loss_5@GPU-0@ 0:(384)->(1) -t f32
tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/mul	Snapshot	GPU-0	 0:(128x4096)->(128x4096) -t f32	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291912259000, 1552507291912259000, 1552507291912261000, 1552507291912262000]]]	tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/mul@GPU-0@ 0:(128x4096)->(128x4096) -t f32
v/cg/affine0/weights	VariableV2	GPU-0	 0:(none)->(9216x4096) -t f32	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911631000, 1552507291911631000, 1552507291911633000, 1552507291911634000]]]	v/cg/affine0/weights@GPU-0@ 0:(none)->(9216x4096) -t f32
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/ShapeN-matshapes-1	ShapeN-matshapes-1	GPU-0	 0:(3x3x192x384) 1:(128x192x13x13)->(4)	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291940141000, 1552507291940141200, 1552507291940141700, 1552507291940142000]]]	ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/ShapeN-matshapes-1@GPU-0@ 0:(3x3x192x384) 1:(128x192x13x13)->(4)
tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	 0:(4) 1:(5x5x64x192) 2:(128x192x27x27)->(128x64x27x27) -t f32 -data_format NHWC -p s -cudnn 1	[[0, 0, 4528000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292035336000, 1552507292035337000, 1552507292039865000, 1552507292039869000]]]	tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput@GPU-0@ 0:(4) 1:(5x5x64x192) 2:(128x192x27x27)->(128x64x27x27) -t f32 -data_format NHWC -p s -cudnn 1
tower_0/v/add	Add	GPU-0	 0:(1) 1:(1)->(1) -t f32	[[0, 0, 12000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291970941000, 1552507291970942000, 1552507291970954000, 1552507291970957000]]]	tower_0/v/add@GPU-0@ 0:(1) 1:(1)->(1) -t f32
v/cg/conv4/conv2d/kernel/read	Identity	GPU-0	 0:(3x3x384x256)->(3x3x384x256) -t f32	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911845000, 1552507291911845200, 1552507291911845700, 1552507291911847000]]]	v/cg/conv4/conv2d/kernel/read@GPU-0@ 0:(3x3x384x256)->(3x3x384x256) -t f32
tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv	Mul	GPU-0	 0:(128x4096) 1:(128x4096)->(128x4096) -t f32	[[0, 0, 51000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291974870000, 1552507291974870000, 1552507291974921000, 1552507291974924000]]]	tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv@GPU-0@ 0:(128x4096) 1:(128x4096)->(128x4096) -t f32
tower_0/v/l2_loss/L2Loss_2	L2Loss	GPU-0	 0:(5x5x64x192)->(1) -t f32	[[0, 0, 34000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291918576000, 1552507291918577000, 1552507291918611000, 1552507291918613000]]]	tower_0/v/l2_loss/L2Loss_2@GPU-0@ 0:(5x5x64x192)->(1) -t f32
append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/weights/ApplyGradientDescent	ApplyGradientDescent	GPU-0	 0:(9216x4096) 1:(1) 2:(9216x4096)->(9216x4096) -t f32 -use_locking 0	[[0, 0, 2882000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291984665000, 1552507291984665000, 1552507291987547000, 1552507291987550000]]]	append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/weights/ApplyGradientDescent@GPU-0@ 0:(9216x4096) 1:(1) 2:(9216x4096)->(9216x4096) -t f32 -use_locking 0
tower_0/v/l2_loss/L2Loss_9	L2Loss	GPU-0	 0:(256)->(1) -t f32	[[0, 0, 10000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291919163000, 1552507291919163000, 1552507291919173000, 1552507291919175000]]]	tower_0/v/l2_loss/L2Loss_9@GPU-0@ 0:(256)->(1) -t f32
tower_0/v/gradients/AddN_6	AddN	GPU-0	 0:(256) 1:(256)->(256) -N i: 2 -t f32	[[0, 0, 10000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292002058000, 1552507292002059000, 1552507292002069000, 1552507292002072000]]]	tower_0/v/gradients/AddN_6@GPU-0@ 0:(256) 1:(256)->(256) -N i: 2 -t f32
v/cg/affine0/biases	VariableV2	GPU-0	 0:(none)->(4096) -t f32	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911627000, 1552507291911627000, 1552507291911629000, 1552507291911630000]]]	v/cg/affine0/biases@GPU-0@ 0:(none)->(4096) -t f32
tower_0/v/cg/mpool2/MaxPool	MaxPool	GPU-0	 0:(128x256x13x13)->(128x256x6x6) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1	[[0, 0, 285000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291963620000, 1552507291963621000, 1552507291963906000, 1552507291963909000]]]	tower_0/v/cg/mpool2/MaxPool@GPU-0@ 0:(128x256x13x13)->(128x256x6x6) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1
append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent	ApplyGradientDescent	GPU-0	 0:(4096x1001) 1:(1) 2:(4096x1001)->(4096x1001) -t f32 -use_locking 0	[[0, 0, 322000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291970557000, 1552507291970557000, 1552507291970879000, 1552507291970883000]]]	append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent@GPU-0@ 0:(4096x1001) 1:(1) 2:(4096x1001)->(4096x1001) -t f32 -use_locking 0
tower_0/v/gradients/AddN	AddN	GPU-0	 0:(1001) 1:(1001)->(1001) -N i: 2 -t f32	[[0, 0, 12000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291970120000, 1552507291970121000, 1552507291970133000, 1552507291970136000]]]	tower_0/v/gradients/AddN@GPU-0@ 0:(1001) 1:(1001)->(1001) -N i: 2 -t f32
v/cg/conv0/conv2d/kernel/read	Identity	GPU-0	 0:(11x11x3x64)->(11x11x3x64) -t f32	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911822000, 1552507291911822200, 1552507291911822700, 1552507291911825000]]]	v/cg/conv0/conv2d/kernel/read@GPU-0@ 0:(11x11x3x64)->(11x11x3x64) -t f32
gpu_compute_stage_ops_group	NoOp	GPU-0	 0:(none)->(none)	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911557000, 1552507291911557200, 1552507291911557700, 1552507291911559000]]]	gpu_compute_stage_ops_group@GPU-0@ 0:(none)->(none)
tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul_1	MatMul	GPU-0	 0:(128x4096) 1:(128x4096)->(4096x4096) -t f32 -tr_a 1 -tr_b 0	[[0, 0, 1213000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291970999000, 1552507291970999000, 1552507291972212000, 1552507291972215000]]]	tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul_1@GPU-0@ 0:(128x4096) 1:(128x4096)->(4096x4096) -t f32 -tr_a 1 -tr_b 0
tower_0/v/cg/conv2/Relu	Relu	GPU-0	 0:(128x384x13x13)->(128x384x13x13) -t f32	[[0, 0, 443000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291946654000, 1552507291946654000, 1552507291947097000, 1552507291947099000]]]	tower_0/v/cg/conv2/Relu@GPU-0@ 0:(128x384x13x13)->(128x384x13x13) -t f32
