tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul	/job:localhost/replica:0/task:0/device:GPU:0	1000	1270000	1273000	['(128x4096)', ' -t f16 -tr_a 0 -tr_b 1']	[GPU_0_bfc 1.0MB 1.0MB] tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul = MatMul(tower_0/v/gradients/tower_0/v/cg/affine1/affine1_grad/ReluGrad, tower_0/v/cg/affine1/Cast)	[1552507523227366000, 1552507523227367000, 1552507523228636000, 1552507523228639000]
tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul_1	/job:localhost/replica:0/task:0/device:GPU:0	1000	1353000	1355000	['(4096x4096)', ' -t f16 -tr_a 1 -tr_b 0']	[GPU_0_bfc 32.0MB 32.0MB] tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul_1 = MatMul(tower_0/v/cg/dropout0/dropout/dropout/mul, tower_0/v/gradients/tower_0/v/cg/affine1/affine1_grad/ReluGrad)	[1552507523226007000, 1552507523226008000, 1552507523227360000, 1552507523227362000]
tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b_grad/BiasAddGrad	/job:localhost/replica:0/task:0/device:GPU:0	1000	57000	59000	['(4096)', ' -t f16 -data_format NHWC']	tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b_grad/BiasAddGrad = BiasAddGrad(tower_0/v/gradients/tower_0/v/cg/affine1/affine1_grad/ReluGrad)	[1552507523225947000, 1552507523225948000, 1552507523226004000, 1552507523226006000]
tower_0/v/gradients/tower_0/v/cg/affine2/Cast_1_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	11000	13000	['(1001)', ' -DstT f32 -SrcT f16']	tower_0/v/gradients/tower_0/v/cg/affine2/Cast_1_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b_grad/BiasAddGrad)	[1552507523225053000, 1552507523225053000, 1552507523225064000, 1552507523225066000]
tower_0/v/gradients/tower_0/v/cg/affine2/Cast_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	1000	180000	182000	['(4096x1001)', ' -DstT f32 -SrcT f16']	[GPU_0_bfc 15.6MB 15.6MB] tower_0/v/gradients/tower_0/v/cg/affine2/Cast_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1)	[1552507523225067000, 1552507523225068000, 1552507523225247000, 1552507523225249000]
tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul	/job:localhost/replica:0/task:0/device:GPU:0	1000	351000	355000	['(128x4096)', ' -t f16 -tr_a 0 -tr_b 1']	[GPU_0_bfc 1.0MB 1.0MB] tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul = MatMul(tower_0/v/gradients/tower_0/v/Cast_grad/Cast, tower_0/v/cg/affine2/Cast)	[1552507523224676000, 1552507523224677000, 1552507523225027000, 1552507523225031000]
tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1	/job:localhost/replica:0/task:0/device:GPU:0	0	361000	363000	['(4096x1001)', ' -t f16 -tr_a 1 -tr_b 0']	[GPU_0_bfc 12.8MB 12.8MB] tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1 = MatMul(tower_0/v/cg/dropout0_1/dropout/dropout/mul, tower_0/v/gradients/tower_0/v/Cast_grad/Cast)	[1552507523224309000, 1552507523224309000, 1552507523224670000, 1552507523224672000]
tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b_grad/BiasAddGrad	/job:localhost/replica:0/task:0/device:GPU:0	0	37000	39000	['(1001)', ' -t f16 -data_format NHWC']	tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b_grad/BiasAddGrad = BiasAddGrad(tower_0/v/gradients/tower_0/v/Cast_grad/Cast)	[1552507523224268000, 1552507523224268000, 1552507523224305000, 1552507523224307000]
tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad	/job:localhost/replica:0/task:0/device:GPU:0	0	905000	907000	['(64)', ' -t f16 -data_format NHWC']	tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad = BiasAddGrad(tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad)	[1552507523305831000, 1552507523305831000, 1552507523306736000, 1552507523306738000]
tower_0/v/gradients/tower_0/v/cg/conv0/Cast_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	11000	13000	['(64)', ' -DstT f32 -SrcT f16']	tower_0/v/gradients/tower_0/v/cg/conv0/Cast_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad)	[1552507523313916000, 1552507523313916000, 1552507523313927000, 1552507523313929000]
tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad	/job:localhost/replica:0/task:0/device:GPU:0	0	1585000	1589000	['(128x64x55x55)', ' -t f16']	tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad = ReluGrad(tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad, tower_0/v/cg/conv0/Relu)	[1552507523304187000, 1552507523304187000, 1552507523305772000, 1552507523305776000]
tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter	/job:localhost/replica:0/task:0/device:GPU:0	0	7119000	7125000	['(11x11x3x64)', ' -t f16 -data_format NHWC -strides list { i: 1 i: 4 i: 4 i: 1} -cudnn 1']	[GPU_0_bfc 0.1MB 0.1MB] tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter = Conv2DBackpropFilter(tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer, ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/ShapeN-matshapes-1, tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad)	[1552507523306740000, 1552507523306740000, 1552507523313859000, 1552507523313865000]
tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer	/job:localhost/replica:0/task:0/device:GPU:0	0	2033000	2038000	['(128x3x227x227)']	[GPU_0_bfc 37.7MB 37.7MB] tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer = Transpose(tower_0/v/gpu_cached_inputs/read, PermConstNHWCToNCHW-LayoutOptimizer)	[1552507523173010000, 1552507523173010000, 1552507523175043000, 1552507523175048000]
tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad	/job:localhost/replica:0/task:0/device:GPU:0	1000	597000	600000	['(192)', ' -t f16 -data_format NHWC']	tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad = BiasAddGrad(tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad)	[1552507523297136000, 1552507523297137000, 1552507523297733000, 1552507523297736000]
tower_0/v/gradients/tower_0/v/cg/conv1/Cast_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	1000	16000	19000	['(192)', ' -DstT f32 -SrcT f16']	tower_0/v/gradients/tower_0/v/cg/conv1/Cast_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad)	[1552507523304056000, 1552507523304057000, 1552507523304072000, 1552507523304075000]
tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad	/job:localhost/replica:0/task:0/device:GPU:0	1000	1100000	1104000	['(128x192x27x27)', ' -t f16']	tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad = ReluGrad(tower_0/v/gradients/tower_0/v/cg/mpool1/MaxPool_grad/MaxPoolGrad, tower_0/v/cg/conv1/Relu)	[1552507523291648000, 1552507523291649000, 1552507523292748000, 1552507523292752000]
tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter	/job:localhost/replica:0/task:0/device:GPU:0	0	4785000	4788000	['(5x5x64x192)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 249.2MB 249.2MB] tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter = Conv2DBackpropFilter(tower_0/v/cg/mpool0/MaxPool, ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/ShapeN-matshapes-1, tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad)	[1552507523297738000, 1552507523297738000, 1552507523302523000, 1552507523302526000]
tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput	/job:localhost/replica:0/task:0/device:GPU:0	1000	4161000	4166000	['(128x64x27x27)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 274.7MB 274.7MB] tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput = Conv2DBackpropInput(tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer, Cast_1, tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad)	[1552507523292965000, 1552507523292966000, 1552507523297126000, 1552507523297131000]
tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	/job:localhost/replica:0/task:0/device:GPU:0	1000	2000	3000	['(4)']	tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer = Const(^Cast_1, ^tower_0/v/cg/mpool0/MaxPool)	[1552507523187587000, 1552507523187588000, 1552507523187589000, 1552507523187590000]
tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad	/job:localhost/replica:0/task:0/device:GPU:0	0	304000	307000	['(384)', ' -t f16 -data_format NHWC']	tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad = BiasAddGrad(tower_0/v/gradients/tower_0/v/cg/conv2/Relu_grad/ReluGrad)	[1552507523284457000, 1552507523284457000, 1552507523284761000, 1552507523284764000]
tower_0/v/gradients/tower_0/v/cg/conv2/Cast_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	1000	13000	16000	['(384)', ' -DstT f32 -SrcT f16']	tower_0/v/gradients/tower_0/v/cg/conv2/Cast_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad)	[1552507523291491000, 1552507523291492000, 1552507523291504000, 1552507523291507000]
tower_0/v/gradients/tower_0/v/cg/conv2/Relu_grad/ReluGrad	/job:localhost/replica:0/task:0/device:GPU:0	1000	517000	521000	['(128x384x13x13)', ' -t f16']	tower_0/v/gradients/tower_0/v/cg/conv2/Relu_grad/ReluGrad = ReluGrad(tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput, tower_0/v/cg/conv2/Relu)	[1552507523279050000, 1552507523279051000, 1552507523279567000, 1552507523279571000]
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter	/job:localhost/replica:0/task:0/device:GPU:0	0	5273000	5277000	['(3x3x192x384)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 250.6MB 250.6MB] tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter = Conv2DBackpropFilter(tower_0/v/cg/mpool1/MaxPool, ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/ShapeN-matshapes-1, tower_0/v/gradients/tower_0/v/cg/conv2/Relu_grad/ReluGrad)	[1552507523284766000, 1552507523284766000, 1552507523290039000, 1552507523290043000]
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput	/job:localhost/replica:0/task:0/device:GPU:0	0	4711000	4715000	['(128x192x13x13)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 290.9MB 290.9MB] tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput = Conv2DBackpropInput(tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer, Cast_2, tower_0/v/gradients/tower_0/v/cg/conv2/Relu_grad/ReluGrad)	[1552507523279736000, 1552507523279736000, 1552507523284447000, 1552507523284451000]
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	/job:localhost/replica:0/task:0/device:GPU:0	1000	2000	3000	['(4)']	tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer = Const(^Cast_2, ^tower_0/v/cg/mpool1/MaxPool)	[1552507523197222000, 1552507523197223000, 1552507523197224000, 1552507523197225000]
tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad	/job:localhost/replica:0/task:0/device:GPU:0	1000	306000	310000	['(384)', ' -t f16 -data_format NHWC']	tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad = BiasAddGrad(tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad)	[1552507523270720000, 1552507523270721000, 1552507523271026000, 1552507523271030000]
tower_0/v/gradients/tower_0/v/cg/conv3/Cast_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	1000	12000	15000	['(384)', ' -DstT f32 -SrcT f16']	tower_0/v/gradients/tower_0/v/cg/conv3/Cast_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad)	[1552507523279574000, 1552507523279575000, 1552507523279586000, 1552507523279589000]
tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad	/job:localhost/replica:0/task:0/device:GPU:0	1000	520000	523000	['(128x384x13x13)', ' -t f16']	tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad = ReluGrad(tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput, tower_0/v/cg/conv3/Relu)	[1552507523262042000, 1552507523262043000, 1552507523262562000, 1552507523262565000]
tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter	/job:localhost/replica:0/task:0/device:GPU:0	1000	7911000	7915000	['(3x3x384x384)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 253.1MB 253.1MB] tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter = Conv2DBackpropFilter(tower_0/v/cg/conv2/Relu, ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/ShapeN-matshapes-1, tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad)	[1552507523271033000, 1552507523271034000, 1552507523278944000, 1552507523278948000]
tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput	/job:localhost/replica:0/task:0/device:GPU:0	0	8077000	8081000	['(128x384x13x13)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 283.5MB 283.5MB] tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput = Conv2DBackpropInput(tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer, Cast_3, tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad)	[1552507523262634000, 1552507523262634000, 1552507523270711000, 1552507523270715000]
tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(4)']	tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer = Const(^Cast_3, ^tower_0/v/cg/conv2/Relu)	[1552507523203303000, 1552507523203303000, 1552507523203304000, 1552507523203305000]
tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad	/job:localhost/replica:0/task:0/device:GPU:0	1000	221000	223000	['(256)', ' -t f16 -data_format NHWC']	tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad = BiasAddGrad(tower_0/v/gradients/tower_0/v/cg/conv4/Relu_grad/ReluGrad)	[1552507523256165000, 1552507523256166000, 1552507523256386000, 1552507523256388000]
tower_0/v/gradients/tower_0/v/cg/conv4/Cast_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	11000	13000	['(256)', ' -DstT f32 -SrcT f16']	tower_0/v/gradients/tower_0/v/cg/conv4/Cast_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad)	[1552507523262567000, 1552507523262567000, 1552507523262578000, 1552507523262580000]
tower_0/v/gradients/tower_0/v/cg/conv4/Relu_grad/ReluGrad	/job:localhost/replica:0/task:0/device:GPU:0	1000	360000	363000	['(128x256x13x13)', ' -t f16']	tower_0/v/gradients/tower_0/v/cg/conv4/Relu_grad/ReluGrad = ReluGrad(tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad, tower_0/v/cg/conv4/Relu)	[1552507523249853000, 1552507523249854000, 1552507523250213000, 1552507523250216000]
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter	/job:localhost/replica:0/task:0/device:GPU:0	0	5644000	5647000	['(3x3x384x256)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 252.2MB 252.2MB] tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter = Conv2DBackpropFilter(tower_0/v/cg/conv3/Relu, ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/ShapeN-matshapes-1, tower_0/v/gradients/tower_0/v/cg/conv4/Relu_grad/ReluGrad)	[1552507523256390000, 1552507523256390000, 1552507523262034000, 1552507523262037000]
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput	/job:localhost/replica:0/task:0/device:GPU:0	1000	5936000	5941000	['(128x384x13x13)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 281.7MB 281.7MB] tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput = Conv2DBackpropInput(tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer, Cast_4, tower_0/v/gradients/tower_0/v/cg/conv4/Relu_grad/ReluGrad)	[1552507523250218000, 1552507523250219000, 1552507523256154000, 1552507523256159000]
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	/job:localhost/replica:0/task:0/device:GPU:0	200	700	3000	['(4)']	tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer = Const(^Cast_4, ^tower_0/v/cg/conv3/Relu)	[1552507523212543000, 1552507523212543200, 1552507523212543700, 1552507523212546000]
tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv	/job:localhost/replica:0/task:0/device:GPU:0	0	32000	35000	['(128x4096)', ' -t f16']	tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv = Mul(tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/mul_grad/Mul, tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul)	[1552507523229770000, 1552507523229770000, 1552507523229802000, 1552507523229805000]
tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/mul_grad/Mul	/job:localhost/replica:0/task:0/device:GPU:0	0	29000	31000	['(128x4096)', ' -t f16']	[GPU_0_bfc 1.0MB 1.0MB] tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/mul_grad/Mul = Mul(ConstantFolding/tower_0/v/cg/dropout0_1/dropout/dropout/div_recip, tower_0/v/cg/dropout0/dropout/dropout/Floor)	[1552507523185655000, 1552507523185655000, 1552507523185684000, 1552507523185686000]
tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/div_grad/RealDiv	/job:localhost/replica:0/task:0/device:GPU:0	1000	33000	36000	['(128x4096)', ' -t f16']	tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/div_grad/RealDiv = Mul(tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/mul_grad/Mul, tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul)	[1552507523225252000, 1552507523225253000, 1552507523225285000, 1552507523225288000]
tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/mul_grad/Mul	/job:localhost/replica:0/task:0/device:GPU:0	0	31000	33000	['(128x4096)', ' -t f16']	[GPU_0_bfc 1.0MB 1.0MB] tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/mul_grad/Mul = Mul(ConstantFolding/tower_0/v/cg/dropout0_1/dropout/dropout/div_recip, tower_0/v/cg/dropout0_1/dropout/dropout/Floor)	[1552507523185618000, 1552507523185618000, 1552507523185649000, 1552507523185651000]
tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad	/job:localhost/replica:0/task:0/device:GPU:0	0	1447000	1453000	['(128x64x55x55)', ' -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1']	[GPU_0_bfc 79.7MB 79.7MB] tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad = MaxPoolGrad(tower_0/v/cg/conv0/Relu, tower_0/v/cg/mpool0/MaxPool, tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput)	[1552507523302598000, 1552507523302598000, 1552507523304045000, 1552507523304051000]
tower_0/v/gradients/tower_0/v/cg/mpool1/MaxPool_grad/MaxPoolGrad	/job:localhost/replica:0/task:0/device:GPU:0	0	1204000	1209000	['(128x192x27x27)', ' -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1']	[GPU_0_bfc 34.2MB 34.2MB] tower_0/v/gradients/tower_0/v/cg/mpool1/MaxPool_grad/MaxPoolGrad = MaxPoolGrad(tower_0/v/cg/conv1/Relu, tower_0/v/cg/mpool1/MaxPool, tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput)	[1552507523290278000, 1552507523290278000, 1552507523291482000, 1552507523291487000]
tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad	/job:localhost/replica:0/task:0/device:GPU:0	1000	837000	842000	['(128x256x13x13)', ' -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1']	[GPU_0_bfc 17.1MB 17.1MB] tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad = MaxPoolGrad(tower_0/v/cg/conv4/Relu, tower_0/v/cg/mpool2/MaxPool, tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad-2-TransposeNHWCToNCHW-LayoutOptimizer)	[1552507523246099000, 1552507523246100000, 1552507523246936000, 1552507523246941000]
tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad-2-TransposeNHWCToNCHW-LayoutOptimizer	/job:localhost/replica:0/task:0/device:GPU:0	1000	87000	89000	['(128x256x6x6)']	[GPU_0_bfc 2.2MB 2.2MB] tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad-2-TransposeNHWCToNCHW-LayoutOptimizer = Transpose(tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Reshape, PermConstNHWCToNCHW-LayoutOptimizer)	[1552507523244019000, 1552507523244020000, 1552507523244106000, 1552507523244108000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul	/job:localhost/replica:0/task:0/device:GPU:0	2000	3128000	3135000	['(9216x4096)', ' -t f32']	[GPU_0_bfc 144.0MB 144.0MB] tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul = Mul(v/cg/affine0/weights/read, tower_0/v/gradients/tower_0/v/mul_grad/Mul_1)	[1552507523167409000, 1552507523167411000, 1552507523170537000, 1552507523170544000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_11_grad/mul	/job:localhost/replica:0/task:0/device:GPU:0	1000	364000	371000	['(4096)', ' -t f32']	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_11_grad/mul = Mul(v/cg/affine0/biases/read, tower_0/v/gradients/tower_0/v/mul_grad/Mul_1)	[1552507523167033000, 1552507523167034000, 1552507523167397000, 1552507523167404000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_12_grad/mul	/job:localhost/replica:0/task:0/device:GPU:0	2000	3382000	3390000	['(4096x4096)', ' -t f32']	[GPU_0_bfc 64.0MB 64.0MB] tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_12_grad/mul = Mul(v/cg/affine1/weights/read, tower_0/v/gradients/tower_0/v/mul_grad/Mul_1)	[1552507523173049000, 1552507523173051000, 1552507523176431000, 1552507523176439000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_13_grad/mul	/job:localhost/replica:0/task:0/device:GPU:0	1000	2483000	2491000	['(4096)', ' -t f32']	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_13_grad/mul = Mul(v/cg/affine1/biases/read, tower_0/v/gradients/tower_0/v/mul_grad/Mul_1)	[1552507523170552000, 1552507523170553000, 1552507523173035000, 1552507523173043000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_14_grad/mul	/job:localhost/replica:0/task:0/device:GPU:0	0	227000	230000	['(4096x1001)', ' -t f32']	[GPU_0_bfc 15.6MB 15.6MB] tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_14_grad/mul = Mul(v/cg/affine2/weights/read, tower_0/v/gradients/tower_0/v/mul_grad/Mul_1)	[1552507523176476000, 1552507523176476000, 1552507523176703000, 1552507523176706000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul	/job:localhost/replica:0/task:0/device:GPU:0	2000	24000	27000	['(1001)', ' -t f32']	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul = Mul(v/cg/affine2/biases/read, tower_0/v/gradients/tower_0/v/mul_grad/Mul_1)	[1552507523176447000, 1552507523176449000, 1552507523176471000, 1552507523176474000]
